district,target,addr,date,target_number,floor,total_floor,building_state,main_use,complete_years,building_size,pattern_room,pattern_hall,pattern_health,manages,total_price,unit_price,parking_type,parking_size,parking_price
士林區,房地(土地+建物)+車位,社中街２１０巷１６號三樓之２,1100327,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090508,97.91,0,0,0,有,12460000,139111,升降機械,15.53,1000000
士林區,房地(土地+建物)+車位,社中街２１０巷１６號五樓之３,1100420,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090508,97.91,0,0,1,有,12860000,143967,升降機械,15.53,1000000
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄１１號,1090801,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,152.18,3,2,2,有,21800000,150354,坡道機械,16.5,1400000
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄１７號七樓,1090621,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,135.05,3,2,1,有,19580000,170817,坡道平面,35.06,2500000
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄５號七樓,1100406,土地2建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,184.51,4,2,2,有,27880000,151103,坡道平面,35.06,0
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄５號七樓之１,1100420,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,181.82,4,2,2,有,28500000,156748,坡道平面,35.06,0
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄１１號七樓之２,1100426,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,165.16,3,2,2,有,27200000,164689,坡道平面,28.88,0
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄１３號七樓之３,1100319,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,181.82,4,2,2,有,26500000,163532,坡道平面,35.06,2500000
內湖區,房地(土地+建物),康樂街１３６巷３０弄９號九樓之２,1100325,土地2建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,126.39,3,2,2,有,21650000,171295,,0,0
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄１１號九樓之３,1090725,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,171.34,3,2,2,有,25300000,167303,坡道平面,35.06,2500000
內湖區,房地(土地+建物),康樂街１３６巷３０弄１５號二樓,1081004,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,102.51,3,2,1,有,16500000,160960,,0,0
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄９號二樓之１,1080712,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,143.83,3,2,2,有,20600000,149219,坡道機械,16.5,1600000
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄３號二樓之１,1080622,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,119.22,3,2,1,有,18300000,153498,坡道機械,16.5,0
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄５號二樓之３,1100119,土地2建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,184.51,4,2,2,有,26800000,145250,坡道平面,35.06,0
內湖區,房地(土地+建物),康樂街１３６巷３０弄７號十一樓之２,1090612,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,137.67,3,2,2,有,23450000,170335,,0,0
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄９號十一樓之１,1080708,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,143.83,3,2,2,有,22970000,169402,坡道機械,16.5,1400000
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄１３號十一樓之２,1090830,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,183.97,4,2,2,有,28280000,173125,坡道平面,35.06,2500000
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄９號十一樓,1100102,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,143.83,3,2,2,有,24300000,177492,坡道機械,16.5,1700000
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄５號十一樓之３,1091018,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,184.51,3,2,2,有,30000000,162593,坡道平面,35.06,0
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄９號十一樓之１,1100411,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,143.83,3,2,2,有,25750000,179031,坡道機械,0,0
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄１１號十二樓之１,1081019,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,172.74,3,2,2,有,25500000,169233,坡道平面,35.06,2200000
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄１１號十二樓之３,1090718,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,171.34,3,2,2,有,25400000,168036,坡道平面,35.06,2500000
內湖區,房地(土地+建物),康樂街１３６巷３０弄９號十三樓之３,1090315,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,126.39,3,2,2,有,20580000,162829,,0,0
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄５號十三樓,1090506,土地2建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,178.32,4,2,2,有,26800000,150292,坡道平面,28.88,0
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄９號十三樓之１,1080907,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,143.83,3,2,2,有,23210000,171287,坡道機械,16.5,1400000
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄１１號十五樓,1100331,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,154.17,3,2,2,有,25880000,177090,坡道機械,16.5,1500000
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄１３號十四樓之２,1090921,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,183.97,4,2,2,有,28300000,173259,坡道平面,35.06,2500000
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄７號十四樓之１,1080409,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,171.34,3,2,2,有,24880000,164221,坡道平面,35.06,2500000
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄９號十四樓,1080702,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,156.2,3,2,2,有,22880000,146479,坡道平面,0,0
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄１１號十樓,1091005,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,172.74,3,2,2,有,26240000,172429,坡道平面,35.06,2500000
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄１１號十樓之２,1100221,土地2建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,165.16,3,2,2,有,26500000,176121,坡道平面,28.89,2500000
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄１１號十樓之３,1100405,土地2建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,152.78,3,2,2,有,26150000,171161,坡道機械,16.5,0
內湖區,房地(土地+建物),康樂街１３６巷３０弄１７號三樓之１,1090630,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,99.12,3,2,1,有,16800000,169492,,0,0
內湖區,房地(土地+建物),康樂街１３６巷３０弄９號三樓之２,1080622,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,126.39,3,2,2,有,19480000,154126,,0,0
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄１號三樓之１,1080613,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,115.62,3,2,1,有,17100000,157385,坡道機械,16.5,1500000
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄１１號三樓之３,1080727,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,171.34,3,2,2,有,24300000,159965,坡道平面,35.06,2500000
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄１號三樓之１,1100321,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,115.62,3,2,1,有,20000000,184625,坡道機械,16.5,1700000
內湖區,房地(土地+建物),康樂街１３６巷３０弄１１號五樓之２,1080831,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,136.28,3,2,2,有,22150000,162533,,0,0
內湖區,房地(土地+建物),康樂街１３６巷３０弄１７號五樓,1080614,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,99.99,3,2,1,有,16200000,162016,,0,0
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄１１號五樓之１,1080618,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,166.55,3,2,2,有,23700000,142300,坡道平面,0,0
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄１３號五樓之３,1100314,土地1建物1車位2,五層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,179.76,4,2,2,有,26600000,147975,坡道機械,33,0
內湖區,房地(土地+建物),康樂街１３６巷３０弄１７號六樓之１,1090628,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,99.12,3,2,1,有,16880000,170299,,0,0
內湖區,房地(土地+建物),康樂街１３６巷３０弄３號六樓,1091026,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,100.72,3,2,1,有,18800000,186656,,0,0
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄５號六樓之１,1090525,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,181.82,4,2,2,有,26000000,160125,坡道平面,35.06,2500000
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄７號六樓之１,1091213,土地2建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,152.78,3,2,2,有,24550000,160689,坡道機械,16.5,0
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄１１號六樓,1100329,土地2建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,172.74,3,2,2,有,25820000,169378,坡道平面,35.06,2500000
內湖區,房地(土地+建物),康樂街１３６巷３０弄９號四樓,1091226,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,127.33,3,2,2,有,21000000,164926,,0,0
內湖區,房地(土地+建物),康樂街１３６巷３０弄１７號四樓之１,1081229,土地2建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,99.12,3,2,1,有,16800000,169492,,0,0
內湖區,房地(土地+建物),康樂街１３６巷３０弄１５號四樓之１,1100311,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,100.89,3,2,1,有,18600000,184359,,0,0
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄１１號四樓之３,1100401,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1090424,59.97,3,2,2,有,6500000,108388,坡道平面,0,0
南港區,房地(土地+建物)+車位,昆陽街１８２之１號,1080215,土地1建物1車位1,一層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,152.54,2,2,2,有,30030000,225866,坡道平面,33.31,3100000
南港區,房地(土地+建物)+車位,昆陽街１７８號,1080215,土地1建物1車位1,一層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,123.92,2,2,1,有,22090000,211787,坡道平面,33.31,2900000
南港區,房地(土地+建物)+車位,昆陽街１７６號七樓,1100413,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,136.79,3,2,1,有,29000000,256088,坡道平面,33.31,2500000
南港區,房地(土地+建物)+車位,昆陽街１７８號九樓,1100226,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,139.06,3,1,1,有,26800000,229787,坡道平面,33.31,2500000
南港區,房地(土地+建物)+車位,昆陽街１７６號九樓,1091025,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,137.06,3,2,1,有,26750000,233735,坡道平面,33.31,2500000
南港區,房地(土地+建物)+車位,昆陽街１８０號八樓,1071214,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,125.62,3,2,1,有,22880000,218611,坡道平面,33.31,2700000
南港區,房地(土地+建物)+車位,昆陽街１７６號八樓,1100225,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,137.06,3,2,1,有,26000000,223614,坡道平面,33.31,2800000
南港區,房地(土地+建物)+車位,昆陽街１８０號十一樓,1080201,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,125.49,3,2,2,有,23600000,224561,坡道平面,33.31,2900000
南港區,房地(土地+建物)+車位,昆陽街１７６號十二樓,1080115,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,136.79,3,2,1,有,28100000,244492,坡道平面,33.31,2800000
南港區,房地(土地+建物)+車位,昆陽街１８２之１號十二樓,1071205,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,147.73,2,2,1,有,27890000,220154,坡道平面,33.31,2700000
南港區,房地(土地+建物)+車位,昆陽街１７８號十二樓,1090929,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,139.06,3,2,1,有,27890000,238203,坡道平面,33.31,2700000
南港區,房地(土地+建物)+車位,昆陽街１８０號六樓,1071105,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,125.49,3,2,1,有,22970000,217726,坡道平面,33.31,2900000
南港區,房地(土地+建物)+車位,昆陽街１７６號六樓,1100414,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,136.79,3,2,2,有,28600000,209080,坡道平面,33.31,0
南港區,房地(土地+建物)+車位,昆陽街１７８號四樓,1100305,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,138.93,3,1,1,有,27280000,234615,坡道平面,33.31,2500000
中山區,房地(土地+建物)+車位,雙城街３巷１２號三樓,1100202,土地1建物1車位1,三層,十八層,住宅大樓(11層含以上有電梯),（第２８組）一般事務所,1090102,201.33,0,0,0,有,43880000,240543,坡道平面,27.64,2100000
中山區,房地(土地+建物),龍江路４５３號、４５３號二樓、４５３號三樓、４５３號四樓,1100322,土地1建物1車位0,四層,四層,透天厝,１至４層集合住宅地下一層防空避難室,650924,281.51,10,3,10,無,41500000,147419,,0,0
北投區,房地(土地+建物)+車位,福美路２２１號九樓,1100402,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),Ｈ２多戶住宅,1061117,188.07,3,2,2,有,25500000,135588,坡道平面,0,0
北投區,房地(土地+建物)+車位,文林北路７５巷５３號八樓,1100325,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),Ｈ２多戶住宅,1061117,191.29,3,2,2,有,31500000,164671,坡道平面,43.74,0
北投區,房地(土地+建物)+車位,文林北路７５巷８１號十一樓,1100418,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),Ｈ２多戶住宅,1061117,189.97,3,2,2,有,33500000,176344,坡道平面,0,0
北投區,房地(土地+建物)+車位,福美路１８８號十樓,1100318,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),Ｈ２多戶住宅,1061114,194.91,4,2,2,有,9470000,48587,坡道平面,43.66,0
北投區,房地(土地+建物)+車位,福美路２２３號四樓,1090819,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),Ｈ２多戶住宅,1061117,187.78,3,2,2,有,6240000,33230,坡道平面,42.95,0
北投區,房地(土地+建物),石牌路二段３４３巷１６號二樓,1100306,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),Ｈ２集合住宅,1070802,85.1,2,1,1,有,18200000,213866,,0,0
內湖區,房地(土地+建物)+車位,金湖路３２６巷４８號六樓之１,1100407,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),Ｈ－２類第２組多戶住宅,1081210,58.97,1,1,1,無,13580000,230287,塔式車位,15,0
內湖區,房地(土地+建物)+車位,民權東路六段１９０巷１１７弄３１號,1100426,土地1建物1車位1,三層,三層,透天厝,一至三層：集合住宅、屋突一層：樓梯間、屋突二層：水箱,980604,224.7,4,3,4,有,43500000,193591,坡道平面,0,0
士林區,房地(土地+建物),重慶北路四段４９巷５３號二樓,1100310,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),一般事務所,1100127,74.83,2,1,1,有,10990000,146866,,0,0
士林區,房地(土地+建物),重慶北路四段４９巷５５號二樓,1100313,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),一般事務所,1100127,72.53,2,1,1,有,11800000,162691,,0,0
內湖區,房地(土地+建物)+車位,文湖街７號二樓之２,1100411,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),一般事務所,960308,42.45,1,1,1,有,8700000,204899,升降機械,0,0
士林區,房地(土地+建物),重慶北路四段４９巷５５號三樓,1100408,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),一般事務所,1100127,72.53,2,1,1,有,13000000,179236,,0,0
中正區,房地(土地+建物),門街１４２號三樓,1100405,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),一般事務所,1080503,103.19,2,2,1,無,19200000,186065,,0,0
士林區,房地(土地+建物),重慶北路四段４９巷５３號三樓,1100310,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),一般事務所,1100127,74.83,2,1,1,有,11680000,156087,,0,0
中正區,房地(土地+建物),門街１４２號五樓,1100328,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),一般事務所,1080503,103.19,2,1,1,有,19300000,187034,,0,0
士林區,房地(土地+建物),重慶北路四段４９巷５３號五樓,1100312,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),一般事務所,1100127,74.83,2,1,1,有,12250000,163704,,0,0
中山區,房地(土地+建物)+車位,林森北路１０７巷６９號六樓之１,1100125,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),一般事務所,1010210,90.15,2,1,2,有,17300000,200543,升降機械,12.86,1800000
士林區,房地(土地+建物)+車位,重慶北路四段４９巷５５號六樓,1100308,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),一般事務所,1100127,90.44,2,1,1,有,12700000,151661,其他,17.91,1700000
中正區,房地(土地+建物),門街１４２號四樓,1100417,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),一般事務所,1080503,103.19,2,2,1,有,18920000,183351,,0,0
士林區,房地(土地+建物),重慶北路四段４９巷５３號四樓,1100417,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),一般事務所,1100127,74.83,2,1,1,有,11500000,153682,,0,0
士林區,房地(土地+建物)+車位,重慶北路四段４９巷５５號四樓,1100325,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),一般事務所,1100127,90.44,2,1,1,有,12700000,151661,其他,17.91,1700000
中山區,房地(土地+建物)+車位,敬業一路１３５號七樓之１,1100209,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),一般事務所,1041020,93.06,1,1,1,有,27291500,323636,坡道機械,15.53,2200000
中山區,房地(土地+建物)+車位,敬業一路１３７號七樓之１,1100209,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),一般事務所,1041020,89.55,1,1,1,有,26157300,323660,坡道機械,15.53,2200000
中山區,房地(土地+建物)+車位,錦州街２３巷１２號二樓之２,1100324,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),一般事務所,1041224,73.75,1,1,1,有,12600000,170847,升降機械,17.72,0
中山區,房地(土地+建物),敬業一路１８５號五樓之６,1100314,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),一般事務所,970422,54.73,1,1,1,有,15880000,290152,,0,0
