district,target,addr,date,target_number,floor,total_floor,building_state,main_use,complete_years,building_size,pattern_room,pattern_hall,pattern_health,manages,total_price,unit_price,parking_type,parking_size,parking_price
南港區,房地(土地+建物)+車位,昆陽街１７８號二樓,1071101,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,138.93,3,2,1,有,25220000,213217,坡道平面,33.31,2700000
南港區,房地(土地+建物)+車位,昆陽街１７６號二樓,1080117,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,136.93,3,2,1,有,23730000,201023,坡道平面,33.31,2900000
南港區,房地(土地+建物)+車位,昆陽街１７８號十一樓,1071003,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,139.06,3,2,1,有,28100000,238298,坡道平面,33.31,2900000
南港區,房地(土地+建物)+車位,昆陽街１７６號十一樓,1071021,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,136.79,3,2,1,有,25310000,218496,坡道平面,33.31,2700000
南港區,房地(土地+建物)+車位,昆陽街１８２號十二樓,1070930,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,170.52,3,2,2,有,35710000,239123,坡道平面,33.31,2900000
南港區,房地(土地+建物)+車位,昆陽街１８０號十二樓,1080305,土地1建物1車位2,十二層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,158.79,3,2,1,有,25800000,223500,坡道平面,66.62,5200000
南港區,房地(土地+建物)+車位,昆陽街１８０號十樓,1071002,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,125.49,2,2,2,有,23230000,227056,坡道平面,33.31,2300000
南港區,房地(土地+建物)+車位,昆陽街１８２之１號三樓,1071006,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,147.73,2,2,1,有,25700000,201014,坡道平面,33.31,2700000
南港區,房地(土地+建物)+車位,昆陽街１７６號三樓,1071103,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,136.93,3,2,1,有,23280000,198610,坡道平面,33.31,2700000
南港區,房地(土地+建物)+車位,昆陽街１８０號五樓,1080127,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,125.49,2,2,2,有,22450000,212085,坡道平面,33.31,2900000
南港區,房地(土地+建物)+車位,昆陽街１８０號四樓,1071119,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,1091026,125.49,3,2,1,有,22090000,210349,坡道平面,33.31,2700000
內湖區,房地(土地+建物),金湖路３２６巷４８號三樓之２,1091130,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),Ｈ－２類第２組多戶住宅,1081210,35.36,1,1,1,有,8560000,242081,,0,0
大安區,房地(土地+建物)+車位,杭州南路二段６３號二樓,1100108,土地1建物1車位2,二層,七層,華廈(10層含以下有電梯),一般事務所,1080430,198.99,0,0,0,有,55680000,304632,其他,26.06,3000000
中山區,房地(土地+建物)+車位,敬業一路１８５號九樓之３,1100123,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),一般事務所,970422,139.14,0,0,0,有,32000000,306366,坡道平面,42.85,2500000
南港區,房地(土地+建物)+車位,園區街３號十二樓之１,1100127,土地1建物1車位3,十二層,二十一層,廠辦,一般事務所,920530,696.79,0,0,0,有,112821760,191997,坡道平面,142.5,6400000
萬華區,房地(土地+建物),峨眉街１００號七樓之８,1100204,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),一般事務所,950126,36.73,1,0,1,有,8900000,242309,,0,0
信義區,房地(土地+建物),忠孝東路五段３６３號二樓之３,1091204,土地3建物1車位0,三層,十一層,住宅大樓(11層含以上有電梯),一般事務所,940531,69.22,1,1,1,有,20200000,291823,,0,0
萬華區,房地(土地+建物)+車位,峨眉街１０２號六樓之５,1091218,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),一般事務所,950126,90.72,3,2,1,有,13100000,144400,坡道平面,0,2380000
信義區,房地(土地+建物),基隆路一段１３５號五樓之１,1100115,土地2建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),一般事務所,950802,36.71,1,1,1,有,12750000,347317,,0,0
中正區,房地(土地+建物),羅斯福路二段１５０號八樓之４,1100105,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),一般事務所,921203,45.47,1,1,1,有,11280000,248076,,0,0
中山區,房地(土地+建物)+車位,長安東路二段１６９之１２號十樓,1100111,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),一般事務所,1010409,169.99,4,2,2,有,42700000,258282,坡道機械,12.41,2000000
中山區,房地(土地+建物),林森北路４５２號九樓之２,1100111,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),一般事務所,981106,42.03,1,1,1,有,10000000,237925,,0,0
中山區,房地(土地+建物),敬業二路６９巷５９號四樓之１,1091218,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),一般事務所,961218,42.02,0,1,1,有,10800000,257020,,0,0
中山區,房地(土地+建物),民權東路一段５７號四樓,1091021,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),一般事務所（Ｇ－２）,1090120,78.8,1,1,1,有,23500000,298223,,0,0
北投區,房地(土地+建物)+車位,中央北路四段１８巷４６弄１２號二樓,1100116,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),多戶住宅,1001206,157.21,2,2,2,有,16800000,106863,坡道平面,0,0
松山區,房地(土地+建物)+車位,松河街１６８號二十一樓之２,1080920,土地1建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),多戶住宅、住宅,1090922,140.05,2,2,2,有,38550000,327907,坡道平面,33.16,3500000
松山區,房地(土地+建物)+車位,松河街１６８號二十二樓,1071014,土地1建物1車位3,二十二層,二十四層,住宅大樓(11層含以上有電梯),多戶住宅、住宅,1090922,272.65,1,2,2,有,63960000,317376,坡道平面,99.48,9000000
松山區,房地(土地+建物),松河街１６８號二十樓之２,1071025,土地1建物1車位0,二十層,二十四層,住宅大樓(11層含以上有電梯),多戶住宅、住宅,1090922,106.89,2,2,2,有,34500000,322762,,0,0
松山區,房地(土地+建物)+車位,松河街１６８號十二樓之３,1050318,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),多戶住宅、住宅,1090922,197.47,3,2,2,有,49450000,282697,坡道平面,33.16,3000000
松山區,房地(土地+建物)+車位,松河街１６８號十八樓,1061227,土地1建物1車位2,十八層,二十四層,住宅大樓(11層含以上有電梯),多戶住宅、住宅,1090922,239.49,3,2,2,有,57000000,294508,坡道平面,66.32,6000000
松山區,房地(土地+建物)+車位,松河街１６８號十六樓之２,1070311,土地1建物1車位1,十六層,二十四層,住宅大樓(11層含以上有電梯),多戶住宅、住宅,1090922,140.05,2,2,2,有,34000000,284405,坡道平面,33.16,3600000
中正區,房地(土地+建物)+車位,牯嶺街１４２號八樓之１,1070328,土地2建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),多戶集合住宅,1090710,292.58,4,2,3,有,49280000,190576,坡道平面,63.38,5600000
南港區,房地(土地+建物)+車位,玉成街１８號,1091125,土地2建物1車位1,二層,二層,廠辦,住工用,790705,184.71,3,1,2,無,29000000,179116,坡道平面,33.98,2000000
萬華區,房地(土地+建物),中華路一段１７２巷２、２之１號,1091105,土地1建物1車位0,一層,一層,透天厝,住家用,,13.83,0,0,0,無,64380000,4655098,,0,0
文山區,房地(土地+建物),景美街１０２號,1091218,土地1建物1車位0,一層,一層,透天厝,住家用,,26.47,2,1,1,無,16000000,604458,,0,0
士林區,房地(土地+建物),中庸五路１４號,1091211,土地1建物1車位0,一層,一層,透天厝,住家用,571022,184.24,4,2,3,有,73800000,400564,,0,0
萬華區,房地(土地+建物),中華路一段１７２巷２、２之１號,1091222,土地1建物1車位0,一層,一層,透天厝,住家用,,30.62,0,0,0,無,71301720,2328600,,0,0
大同區,房地(土地+建物),迪化街二段１８４之２號,1100105,土地2建物1車位0,一層,一層,透天厝,住家用,,12.28,0,0,0,無,5600000,456026,,0,0
大同區,房地(土地+建物),伊寧街４８巷４號,1091229,土地1建物1車位0,一層,一層,透天厝,住家用,,7.76,2,2,1,無,2000000,257732,,0,0
萬華區,房地(土地+建物),中華路一段１７２巷２、２之１號,1100208,土地1建物1車位0,一層,一層,透天厝,住家用,,44.45,0,0,0,無,208358868,4687489,,0,0
士林區,房地(土地+建物),中社路二段１４２號,1100115,土地1建物1車位0,一層,一層,透天厝,住家用,650103,105,4,2,2,無,11100000,105714,,0,0
文山區,房地(土地+建物),萬芳路６０之８號,1091023,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,960921,161.92,0,0,0,有,32820000,202693,,0,0
士林區,房地(土地+建物),天母東路６９巷２７號,1091102,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,750806,136.04,4,2,2,有,29700000,218318,,0,0
內湖區,房地(土地+建物),成功路三段１６６之１號,1091109,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,711202,140.1,0,1,2,有,29000000,206995,,0,0
士林區,房地(土地+建物),中山北路七段２６號,1091009,土地1建物2車位0,一層,七層,華廈(10層含以下有電梯),住家用,750103,309.75,0,1,1,無,68880000,222366,,0,0
大安區,房地(土地+建物),仁愛路四段３００巷３１弄１號,1091019,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,730717,173.55,4,2,2,有,49800000,286949,,0,0
士林區,房地(土地+建物),中山北路七段２０５之２號,1091202,土地1建物1車位0,一層,七層,公寓(5樓含以下無電梯),住家用,681208,127.01,1,1,1,有,21500000,169278,,0,0
內湖區,房地(土地+建物),瑞光路２３５巷１８號,1091121,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,730214,105.85,3,2,1,有,18500000,174776,,0,0
大同區,房地(土地+建物),承德路三段２０８巷７５號,1091104,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,720630,104.18,3,2,2,有,20000000,191975,,0,0
士林區,房地(土地+建物),天母東路４３巷４弄１１號,1091106,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,690325,178.14,4,2,2,無,30000000,168407,,0,0
大安區,房地(土地+建物),仁愛路四段３００巷２６弄１１號,1091128,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,,194.66,4,2,2,無,58000000,297955,,0,0
內湖區,房地(土地+建物),瑞光路２５３巷１８號,1091220,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,730210,112.35,3,2,1,無,18800000,167334,,0,0
士林區,房地(土地+建物),天玉街３８巷１１之３號,1091206,土地1建物2車位0,一層,七層,華廈(10層含以下有電梯),住家用,690703,248.34,0,2,1,無,36500000,146976,,0,0
萬華區,房地(土地+建物),中華路二段４４巷４號,1100101,土地2建物1車位0,一層,七層,公寓(5樓含以下無電梯),住家用,790416,114.83,0,0,0,無,17700000,154141,,0,0
北投區,房地(土地+建物),文化三路２５號,1091230,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,741127,128.35,2,2,2,有,13000000,101286,,0,0
大安區,房地(土地+建物),通化街２３７之２號,1091124,土地2建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,691231,142.21,3,2,2,有,20000000,140637,,0,0
松山區,房地(土地+建物),八德路三段１５８巷２０弄２０號,1091128,土地2建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,661019,77.35,1,1,1,有,23630000,305495,,0,0
士林區,房地(土地+建物),中山北路五段８１１巷２５號,1100123,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,670628,144.9,3,2,2,無,29300000,202208,,0,0
中山區,房地(土地+建物)+車位,民生東路一段１巷２７號,1091112,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,1081125,80.75,1,1,1,有,21500000,308356,升降機械,18.16,2200000
北投區,房地(土地+建物)+車位,長壽路１６之２號,1091031,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,840114,107.21,2,2,1,無,11400000,106333,坡道平面,0,0
大安區,房地(土地+建物)+車位,永康街７５巷７號,1100119,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,961114,73.82,1,1,1,有,15100000,204552,升降平面,27.89,0
中正區,房地(土地+建物),中華路二段７５巷１弄２號,1091228,土地2建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,650713,130.62,0,2,1,有,24680000,188945,,0,0
南港區,房地(土地+建物)+車位,松河街７７２號,1100110,土地1建物1車位2,一層,七層,華廈(10層含以下有電梯),住家用,981207,207.2,3,2,2,有,35640000,172008,坡道平面,36.38,0
中山區,房地(土地+建物),民權東路二段１５號,1091221,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,650823,114.56,0,1,1,有,36300000,316865,,0,0
內湖區,房地(土地+建物),金龍路８５號七樓,1091030,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,900425,93.47,3,2,2,無,20200000,216112,,0,0
中山區,房地(土地+建物),中原街２２號七樓之２１,1091001,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,660625,32.67,1,1,1,有,5460000,167126,,0,0
大安區,房地(土地+建物),樂業街１９號七樓,1090914,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,,189.58,4,2,2,有,39200000,206773,,0,0
松山區,房地(土地+建物),光復北路１０３巷３２號七樓,1090926,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,690523,121.63,3,2,2,無,32180000,264573,,0,0
北投區,房地(土地+建物),文化三路３７號七樓,1091123,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,741127,117.31,3,2,2,有,13000000,110817,,0,0
松山區,房地(土地+建物),敦化南路一段１００巷２３號七樓,1091013,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,740816,101.07,2,2,2,無,29200000,288909,,0,0
中正區,房地(土地+建物),臨沂街６１巷１３號七樓,1091115,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,970201,61.66,1,1,1,有,21250000,344632,,0,0
士林區,房地(土地+建物),天母東路１之５號七樓,1091027,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,691203,134.47,3,2,2,有,24000000,178478,,0,0
大安區,房地(土地+建物),文昌街２７８巷４號七樓,1091109,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,701231,113.71,3,2,2,無,30580000,268930,,0,0
松山區,房地(土地+建物),敦化北路２２２巷１８弄６號七樓,1091115,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,720526,59.67,2,3,2,有,19000000,318418,,0,0
士林區,房地(土地+建物),通河街１６５之１號七樓,1091206,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,730119,92.29,3,2,2,有,18450000,199913,,0,0
中山區,房地(土地+建物),合江街１８８巷１１號七樓,1091206,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,671117,117.85,3,2,2,無,13000000,110310,,0,0
文山區,房地(土地+建物),忠順街二段４７號七樓,1091112,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,730711,128.33,3,2,1,有,14980000,116730,,0,0
文山區,房地(土地+建物),秀明路二段９６號七樓,1091129,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,710226,184.29,5,3,3,有,23000000,124803,,0,0
北投區,房地(土地+建物),西安街一段２３３號七樓之５,1091114,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,1000608,42.48,1,1,1,有,11000000,258945,,0,0
大安區,房地(土地+建物),信義路四段２６５巷３１弄７號七樓之４,1091121,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,,71.36,2,1,1,有,19400000,271861,,0,0
信義區,房地(土地+建物),莊敬路２７９號七樓,1091107,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,700907,116.94,3,2,2,無,12000000,102617,,0,0
松山區,房地(土地+建物),民權東路三段１０６巷３弄３０號七樓,1090303,土地3建物2車位0,七層,七層,華廈(10層含以下有電梯),住家用,681208,99.26,3,2,2,無,21200000,213580,,0,0
大安區,房地(土地+建物),忠孝東路三段２１７巷６弄９號七樓,1091101,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,620503,115.11,4,3,3,有,30200000,262358,,0,0
中山區,房地(土地+建物),林森北路２５９巷９號七樓之２２,1091125,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,730922,25.82,1,0,1,有,3900000,151046,,0,0
內湖區,房地(土地+建物),陽光街２７９號七樓,1091122,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,730207,125.67,3,2,1,有,19660000,156441,,0,0
中正區,房地(土地+建物),水源路１５５號七樓,1091114,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,771209,158.03,4,2,2,無,23500000,148706,,0,0
內湖區,房地(土地+建物),環山路二段５３巷５弄１１之１號七樓,1091025,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,970804,63.94,1,1,1,有,12300000,192368,,0,0
文山區,房地(土地+建物),忠順街二段６１號七樓,1091122,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,730711,97.44,2,2,2,有,12400000,127258,,0,0
松山區,房地(土地+建物),民生東路五段６９巷１號七樓之４,1091212,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,680920,37.48,1,1,1,有,9360000,249733,,0,0
大安區,房地(土地+建物),麗水街１３巷６號七樓,1091122,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,990810,50.11,2,1,1,有,20800000,415087,,0,0
大安區,房地(土地+建物),和平東路一段５０巷１弄８號七樓,1091221,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,970414,37.31,0,0,0,有,10800000,289467,,0,0
士林區,房地(土地+建物),中山北路七段１９０巷４弄２之４號七樓,1091127,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,660804,97.21,4,2,2,有,18880000,194219,,0,0
松山區,房地(土地+建物),長春路５００號七樓,1091124,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,741128,72.16,1,1,1,有,21500000,297949,,0,0
松山區,房地(土地+建物),民族東路６６９號七樓,1091010,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,701223,94.64,2,2,2,有,14000000,147929,,0,0
松山區,房地(土地+建物),民生東路五段６９巷１號七樓之３,1091117,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,680920,35.9,1,1,1,有,8880000,247354,,0,0
中正區,房地(土地+建物),汀州路二段１４７號七樓,1091210,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,740108,129.4,6,3,3,無,22000000,170015,,0,0
北投區,房地(土地+建物),西安街一段１８９號七樓,1091204,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,1010320,58.83,0,2,1,有,14000000,237974,,0,0
大安區,房地(土地+建物),忠孝東路四段２２３巷５０號七樓,1091210,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,760430,130.36,3,2,2,無,35500000,272323,,0,0
松山區,房地(土地+建物),南京東路三段３３５巷１７號七樓,1091207,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,750321,41.01,1,1,1,有,9800000,238966,,0,0
信義區,房地(土地+建物),吳興街１１８巷２６弄１號七樓,1091106,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,790116,94.15,2,2,1,無,24680000,262163,,0,0
信義區,房地(土地+建物),虎林街２２５號七樓,1091125,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,800702,107.61,3,2,2,無,23000000,213735,,0,0
士林區,房地(土地+建物),通河街１５９號七樓,1091207,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,750401,125.12,4,2,2,無,21360000,170716,,0,0
士林區,房地(土地+建物),文昌路１４７號七樓,1091226,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,691001,130.06,4,1,2,有,21000000,161464,,0,0
北投區,房地(土地+建物),石牌路一段５８巷１７號七樓,1091226,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,731212,96.42,2,2,1,有,19900000,206410,,0,0
北投區,房地(土地+建物),榮華一路５巷１０號七樓,1091213,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,711213,109.02,2,2,2,無,28700000,263254,,0,0
中山區,房地(土地+建物),雙城街３８之１號七樓,1091116,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,690811,133.62,5,2,3,有,29000000,217033,,0,0
內湖區,房地(土地+建物),內湖路一段２１７巷６３號七樓,1091210,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,721117,105.61,3,2,2,有,16800000,159076,,0,0
士林區,房地(土地+建物),中山北路七段１９０巷８之２號七樓,1091220,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,700711,111.64,5,2,3,有,20600000,184522,,0,0
內湖區,房地(土地+建物),康樂街１１１巷２０號七樓,1091224,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,1030122,104.26,2,2,2,有,13250000,127086,,0,0
中山區,房地(土地+建物),長安東路二段４９號七樓,1091229,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,731024,63.73,3,2,2,有,13800000,216539,,0,0
大安區,房地(土地+建物),復興南路一段１０７巷５弄２５號七樓,1091212,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,691210,67.9,0,4,2,有,19010000,279971,,0,0
中山區,房地(土地+建物),合江街１８０巷９號七樓,1091208,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,661231,89.31,3,2,2,無,13300000,148919,,0,0
中山區,房地(土地+建物),五常街５３巷１４號七樓,1100104,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,701117,114.16,2,2,2,無,29300000,256657,,0,0
大安區,房地(土地+建物),敦化南路一段２３３巷６２號七樓,1091224,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,720222,113.64,3,1,2,無,15000000,131996,,0,0
中山區,房地(土地+建物),錦西街３１號七樓之５,1100119,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,660608,49.08,1,1,1,有,9946000,202649,,0,0
信義區,房地(土地+建物),崇德街１０５之１號七樓,1091216,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,770627,129.36,2,2,2,無,26300000,203309,,0,0
士林區,房地(土地+建物),天玉街３８巷２０號七樓,1091202,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,700810,75.9,3,2,2,無,14000000,184478,,0,0
大安區,房地(土地+建物),建國南路一段２９１巷３０號七樓,1091215,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,760226,28.51,3,2,2,有,2972223,104252,,0,0
內湖區,房地(土地+建物),江南街７１巷７５弄３２號七樓,1091221,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,730131,105.82,3,2,1,有,17150000,162068,,0,0
