district,target,addr,date,target_number,floor,total_floor,building_state,main_use,complete_years,building_size,pattern_room,pattern_hall,pattern_health,manages,total_price,unit_price,parking_type,parking_size,parking_price
中山區,房地(土地+建物)+車位,松江路１３３巷１２號七樓,1090521,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,1081016,213.11,3,2,2,有,55500000,260429,坡道平面,38.77,0
中山區,建物,樂群三路１２６號十三樓,1090505,土地0建物1車位6,十三層,十七層,住宅大樓(11層含以上有電梯),一般事務所,1081216,757.52,0,0,0,無,54258000,70994,坡道平面,177.78,13100000
中山區,建物,樂群三路１２８號十三樓,1090512,土地0建物1車位6,十三層,十七層,住宅大樓(11層含以上有電梯),一般事務所,1081216,705.12,0,0,0,無,48510000,67148,坡道平面,177.78,13100000
中山區,建物,樂群三路１３２號十三樓,1090512,土地0建物1車位6,十三層,十七層,住宅大樓(11層含以上有電梯),一般事務所,1081216,689.13,0,0,0,無,47275000,67157,坡道平面,177.27,12900000
中山區,建物,樂群三路１３０號十三樓,1090512,土地0建物1車位6,十三層,十七層,住宅大樓(11層含以上有電梯),一般事務所,1081216,741.14,0,0,0,無,51070000,66984,坡道平面,177.27,13300000
中山區,建物,樂群三路１２６號十五樓,1090528,土地0建物1車位6,十五層,十七層,住宅大樓(11層含以上有電梯),一般事務所,1081216,757.52,0,0,0,無,53900000,69341,坡道平面,177.78,13700000
中山區,建物,樂群三路１３２號十五樓,1090528,土地0建物1車位6,十五層,十七層,住宅大樓(11層含以上有電梯),一般事務所,1081216,689.13,0,0,0,無,48390000,69531,坡道平面,177.27,12800000
中山區,建物,樂群三路１３０號十五樓,1090528,土地0建物1車位6,十五層,十七層,住宅大樓(11層含以上有電梯),一般事務所,1081216,741.64,0,0,0,無,52800000,69343,坡道平面,177.78,13700000
中山區,建物,樂群三路１２８號十五樓,1090528,土地0建物1車位6,十五層,十七層,住宅大樓(11層含以上有電梯),一般事務所,1081216,705.12,0,0,0,無,49970000,69538,坡道平面,177.78,13300000
大同區,建物,哈密街５９巷３８弄５０號十三樓,1090519,土地0建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),多戶住宅（Ｈ２）集合住宅,1081105,155.92,3,2,2,有,16620000,106593,,0,0
萬華區,房地(土地+建物),長順街４６巷４９號三樓,1090531,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住工用,610407,94.4,4,2,1,無,9160000,97034,,0,0
萬華區,房地(土地+建物),西園路二段２４３號,1090305,土地1建物1車位0,四層,四層,透天厝,住工用,620131,403.13,6,1,4,無,63060000,156426,,0,0
萬華區,房地(土地+建物),西園路二段２４３之１號,1090305,土地1建物1車位0,四層,四層,透天厝,住工用,620131,392.38,0,4,4,無,63470000,161756,,0,0
萬華區,房地(土地+建物),西園路二段２４３之２號,1090305,土地1建物1車位0,四層,四層,透天厝,住工用,620131,392.38,0,4,4,無,63470000,161756,,0,0
松山區,房地(土地+建物),臺北市松山區八德路三段１５５巷２６弄１４號,1090405,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,710313,135.87,5,3,2,無,26700000,196511,,0,0
大安區,房地(土地+建物),臺北市大安區羅斯福路二段８１巷１１之１號,1090306,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,730821,126.38,3,1,2,無,9800000,77544,,0,0
士林區,房地(土地+建物),臺北市士林區至誠路二段120巷12號,1090327,土地1建物1車位0,一層,二層,公寓(5樓含以下無電梯),住家用,600819,62.99,2,2,1,無,14800000,234958,,0,0
文山區,房地(土地+建物),臺北市文山區興隆路四段29巷2弄23號,1090220,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,661205,69.47,2,2,1,無,11230000,161653,,0,0
大同區,房地(土地+建物),臺北市大同區哈密街２３巷２之６號,1090416,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,580813,104.67,3,3,3,無,14500000,138531,,0,0
北投區,房地(土地+建物),臺北市北投區富貴一路５巷６號,1090102,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,691218,100.03,3,1,2,無,20000000,199940,,0,0
中山區,房地(土地+建物),臺北市中山區雙城街１９巷１１號,1090325,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,580911,89.74,0,0,0,無,22680000,252730,,0,0
內湖區,房地(土地+建物),臺北市內湖區大湖街160巷2弄7之1號,1090412,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,840516,80.4,3,2,2,無,11300000,140547,,0,0
中山區,房地(土地+建物),臺北市中山區八德路二段３１２巷３５號,1090401,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,610704,102.62,3,2,1,無,21880000,213214,,0,0
大安區,房地(土地+建物),臺北市大安區建國南路一段291巷11號,1090322,土地2建物1車位0,一層,十四層,住宅大樓(11層含以上有電梯),住家用,760216,82.36,2,2,1,有,28800000,349684,,0,0
文山區,房地(土地+建物),臺北市文山區興隆路二段96巷100之5號,1090412,土地4建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,721231,115.09,3,2,2,無,11880000,103224,,0,0
文山區,房地(土地+建物),臺北市文山區興隆路三段２２１巷４弄１１號,1090508,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,690910,90.01,2,1,1,無,13500000,149983,,0,0
大同區,房地(土地+建物),臺北市大同區南京西路１６７巷８號,1090505,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,610414,92.55,0,0,0,無,21500000,232307,,0,0
萬華區,房地(土地+建物),臺北市萬華區萬大路４４９巷２８弄５號,1090420,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,660428,76.84,2,1,1,無,12600000,163977,,0,0
內湖區,房地(土地+建物),臺北市內湖區康樂街１５１巷１弄７號,1090429,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,731022,73.77,0,0,0,無,10000000,135556,,0,0
中山區,房地(土地+建物),臺北市中山區民生西路45巷5弄16號,1090303,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,591002,69.82,0,0,0,無,17800000,254941,,0,0
信義區,房地(土地+建物),臺北市信義區富陽街２１巷６弄１號,1090411,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,73.42,3,1,1,無,15800000,215200,,0,0
北投區,房地(土地+建物),臺北市北投區知行路316巷18弄9號,1090411,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,710724,84.68,3,2,2,無,12680000,149740,,0,0
中山區,房地(土地+建物),臺北市中山區遼寧街105巷4號,1090331,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,630605,41.98,4,2,2,無,9000000,214388,,0,0
松山區,房地(土地+建物),臺北市松山區民生東路五段６９巷１弄５號,1090221,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,89.37,4,2,2,無,28000000,313304,,0,0
萬華區,房地(土地+建物),臺北市萬華區長泰街139巷13之5號,1090415,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,651023,62.72,2,1,1,無,5000000,79719,,0,0
南港區,房地(土地+建物),臺北市南港區向陽路１６２巷２８號,1090504,土地1建物1車位0,一層,九層,華廈(10層含以下有電梯),住家用,930115,193.43,4,2,2,無,38000000,196453,,0,0
文山區,房地(土地+建物),臺北市文山區光輝路３０巷３１號,1090503,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,54.23,2,2,1,無,8300000,153052,,0,0
內湖區,房地(土地+建物),臺北市內湖區康寧路三段269號,1090419,土地1建物1車位0,一層,五層,店面(店鋪),住家用,730801,79.13,0,1,1,無,22900000,289397,,0,0
內湖區,房地(土地+建物),臺北市內湖區陽光街１６１巷１２之２８號,1090501,土地1建物1車位0,一層,五層,套房(1房1廳1衛),住家用,1080716,37.67,1,1,1,有,9250000,245553,,0,0
信義區,房地(土地+建物),臺北市信義區吳興街３４５巷４號,1090311,土地1建物1車位0,一層,四層,店面(店鋪),住家用,610628,65.2,2,2,1,無,22200000,340491,,0,0
信義區,房地(土地+建物),臺北市信義區吳興街３６４巷３２號,1090505,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,700306,29.23,2,1,1,無,4000000,136846,,0,0
松山區,房地(土地+建物),臺北市松山區撫遠街376巷7之1號,1090420,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,630725,97.17,4,2,2,無,22000000,226407,,0,0
士林區,房地(土地+建物),臺北市士林區通河東街一段１６７巷１６弄１２號,1090512,土地1建物3車位0,一層,三層,公寓(5樓含以下無電梯),住家用,590515,60.35,2,1,1,無,5200000,86164,,0,0
文山區,房地(土地+建物),臺北市文山區木柵路三段８５巷１４弄２號,1090310,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,661221,70.86,3,1,1,無,12000000,169348,,0,0
北投區,房地(土地+建物),臺北市北投區知行路３１６巷２２弄４號,1090418,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,710724,81.3,2,2,1,無,11500000,141451,,0,0
大安區,房地(土地+建物),臺北市大安區潮州街１１８號,1090406,土地2建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,720113,164,4,2,2,無,60000000,365854,,0,0
大同區,房地(土地+建物),臺北市大同區重慶北路三段２３６巷５弄２號,1090420,土地2建物1車位0,一層,六層,套房(1房1廳1衛),住家用,1081017,48.21,1,1,1,無,9600000,199129,,0,0
文山區,房地(土地+建物),臺北市文山區景福街133巷28號,1090418,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,700610,97.67,3,2,2,無,19200000,196580,,0,0
中正區,房地(土地+建物),臺北市中正區?門街,1090304,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,76.81,3,2,2,無,12000000,156230,,0,0
萬華區,房地(土地+建物),臺北市萬華區中華路一段１２巷１號,1090416,土地1建物2車位0,一層,四層,公寓(5樓含以下無電梯),住家用,610807,94.76,3,2,2,無,20500000,216336,,0,0
士林區,房地(土地+建物),臺北市士林區通河東街一段６巷１０號,1090422,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,620815,79.45,3,2,2,無,14300000,179987,,0,0
中山區,房地(土地+建物),臺北市中山區中山北路二段２０巷７之１號,1090417,土地1建物1車位0,一層,六層,店面(店鋪),住家用,651117,136.19,0,0,0,無,70000000,513988,,0,0
文山區,房地(土地+建物),臺北市文山區興隆路二段217巷4弄6號,1090426,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,610308,143.05,5,2,3,無,23000000,160783,,0,0
文山區,房地(土地+建物),臺北市文山區辛亥路4段21巷50號,1090409,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,750624,134.66,3,2,2,有,20580000,152829,,0,0
文山區,房地(土地+建物),臺北市文山區辛亥路4段21巷52號,1090409,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,750624,128.94,3,2,2,有,19700000,152784,,0,0
文山區,房地(土地+建物),臺北市文山區育英街１７巷５弄１５號,1090504,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,660404,106.64,5,2,2,無,23000000,215679,,0,0
內湖區,房地(土地+建物),臺北市內湖區文德路66巷13弄5號,1090426,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,730127,128.32,2,2,2,有,19500000,151964,,0,0
信義區,房地(土地+建物),臺北市信義區吳興街６００巷５１弄５號,1090325,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,670328,69.36,3,1,1,無,5200000,74971,,0,0
大安區,房地(土地+建物),臺北市大安區仁愛路三段５１巷８之１號,1090407,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,671214,130.36,2,2,2,無,45000000,345198,,0,0
士林區,房地(土地+建物),臺北市士林區天母東路８１巷２９號,1090428,土地4建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,720802,96.94,5,2,2,無,16800000,173303,,0,0
萬華區,房地(土地+建物),臺北市萬華區桂林路244巷79號,1090428,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,590422,78.19,3,2,1,無,10500000,134288,,0,0
中山區,房地(土地+建物),臺北市中山區合江街３６巷１９號,1090519,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,660310,70.19,3,2,1,無,17880000,254737,,0,0
信義區,房地(土地+建物),臺北市信義區松德路25巷50之1號,1090501,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,710225,100.13,5,3,3,有,18100000,180765,,0,0
文山區,房地(土地+建物),臺北市文山區興隆路一段１８４巷４弄３號,1090311,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,620105,86.33,2,2,2,無,15500000,179544,,0,0
文山區,房地(土地+建物),臺北市文山區秀明路一段１９７之３號,1090429,土地1建物1車位0,一層,七層,套房(1房1廳1衛),住家用,980513,70.61,1,1,1,有,12850000,181986,,0,0
松山區,房地(土地+建物),臺北市松山區新東街３巷１４號,1090517,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,92.01,0,0,0,無,24500000,266275,,0,0
大安區,房地(土地+建物),臺北市大安區信義路三段134巷100號,1090404,土地1建物1車位0,一層,十五層,店面(店鋪),住家用,750415,145.44,3,2,2,有,41600000,286048,,0,0
士林區,房地(土地+建物),臺北市士林區天母東路６１巷３之１號,1090514,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,841017,44.34,3,1,2,無,10500000,236806,,0,0
北投區,房地(土地+建物),臺北市北投區中和街525巷4之1號一樓,1090429,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,660705,92.08,3,2,2,無,12300000,133579,,0,0
南港區,房地(土地+建物),臺北市南港區研究院路二段197巷19號,1090423,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,,69.55,3,2,1,無,5800000,83393,,0,0
信義區,房地(土地+建物),臺北市信義區莊敬路178巷13號,1090404,土地1建物1車位0,一層,七層,店面(店鋪),住家用,710227,108.99,1,1,1,無,38380000,352142,,0,0
信義區,房地(土地+建物),臺北市信義區吳興街２８４巷２８弄３２號,1090505,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,671207,97.18,3,2,2,無,19600000,201688,,0,0
中山區,房地(土地+建物),臺北市中山區新生北路二段127巷22號,1090505,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,551203,73.31,2,2,1,無,18380000,250716,,0,0
士林區,房地(土地+建物),臺北市士林區忠誠路二段４０巷６號,1090506,土地2建物1車位0,一層,五層,店面(店鋪),住家用,730723,149.29,0,0,0,無,34000000,227745,,0,0
內湖區,房地(土地+建物),臺北市內湖區內湖路一段285巷69弄38號,1090423,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,720331,106.75,3,2,2,無,13800000,129274,,0,0
松山區,房地(土地+建物),臺北市松山區寶清街30巷10號,1090512,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,581027,51.04,1,2,1,無,11500000,225313,,0,0
北投區,房地(土地+建物),臺北市北投區立農街一段395號,1090513,土地3建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,660905,114.41,3,2,1,無,20500000,179180,,0,0
士林區,房地(土地+建物),臺北市士林區福德路３１巷１７號,1090515,土地1建物1車位0,一層,八層,華廈(10層含以下有電梯),住家用,1010112,34.76,1,1,1,有,10500000,302071,,0,0
中山區,房地(土地+建物),臺北市中山區八德路二段８８巷２號,1090601,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,640722,87.22,1,1,1,無,22800000,261408,,0,0
內湖區,房地(土地+建物),臺北市內湖區環山路二段５３巷５弄２０號,1090421,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,681102,97.72,3,2,2,無,13000000,133033,,0,0
內湖區,房地(土地+建物),臺北市內湖區大湖街１６０巷２２弄１１之１號,1090512,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,830204,199.89,3,2,4,無,25000000,125069,,0,0
萬華區,房地(土地+建物),臺北市萬華區萬大路329巷13弄3號,1090419,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,641019,75.91,4,2,1,無,12650000,166645,,0,0
北投區,房地(土地+建物),臺北市北投區致遠一路二段35巷12號,1090512,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,810130,54,3,2,2,有,8200000,151852,,0,0
士林區,房地(土地+建物),臺北市士林區至誠路一段２８號,1090505,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,680628,90.27,3,1,2,無,9800000,108563,,0,0
士林區,房地(土地+建物),臺北市士林區忠義街102號1樓,1090526,土地1建物2車位0,一層,五層,公寓(5樓含以下無電梯),住家用,750224,208.98,6,4,4,無,31000000,148340,,0,0
中山區,房地(土地+建物),臺北市中山區敬業三路162巷6號,1090428,土地1建物1車位0,一層,十層,華廈(10層含以下有電梯),住家用,890628,155.43,3,2,1,有,32000000,205880,,0,0
信義區,房地(土地+建物),臺北市信義區福德街２６８巷２９弄２０號,1090426,土地3建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,670811,72.75,4,2,1,無,13600000,186942,,0,0
信義區,房地(土地+建物),臺北市信義區虎林街５６巷５號,1090603,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,611229,81.87,3,2,1,無,23500000,287040,,0,0
文山區,房地(土地+建物),臺北市文山區和興路２６巷３之２號,1090409,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,841124,104.86,4,2,2,有,12100000,115392,,0,0
南港區,房地(土地+建物),臺北市南港區南港路二段１７８巷２６號,1090528,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),住家用,821123,141.54,2,2,1,有,29700000,209835,,0,0
北投區,房地(土地+建物),臺北市北投區致遠一路二段４５巷３號,1090510,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,810130,101.51,3,2,2,有,21000000,206876,,0,0
信義區,房地(土地+建物),臺北市信義區虎林街５６巷２２號,1090326,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,18.93,3,2,2,無,3000000,158479,,0,0
信義區,房地(土地+建物),臺北市信義區福德街137巷8弄5號,1090504,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,740827,103.92,3,2,2,有,19380000,186490,,0,0
內湖區,房地(土地+建物),臺北市內湖區內湖路二段179巷48弄35號,1090501,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,720314,89.91,5,0,5,有,16000000,177956,,0,0
文山區,房地(土地+建物),臺北市文山區福興路８２巷６弄５號,1090529,土地2建物1車位0,一層,十層,華廈(10層含以下有電梯),住家用,800425,218.57,4,3,3,有,25000000,114380,,0,0
文山區,房地(土地+建物),臺北市文山區木柵路一段１９１巷１６號,1090519,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,671014,80.7,3,2,1,無,2500000,30979,,0,0
北投區,房地(土地+建物),臺北市北投區杏林二路１０８號,1090514,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,800523,201.99,4,3,4,無,20000000,99015,,0,0
士林區,房地(土地+建物),臺北市士林區天母東路91巷1號,1090609,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,700930,131.68,4,2,2,無,19600000,148846,,0,0
內湖區,房地(土地+建物),臺北市內湖區行善路59巷19號,1090518,土地1建物1車位0,一層,八層,華廈(10層含以下有電梯),住家用,870506,124.39,2,2,2,有,19500000,156765,,0,0
內湖區,房地(土地+建物),臺北市內湖區環山路二段５３巷１弄１４號,1090427,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,700827,81.95,3,2,1,無,15250000,186089,,0,0
內湖區,房地(土地+建物),臺北市內湖區內湖路三段３２９巷１０弄６號,1090511,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,740111,100.61,3,2,2,無,13800000,137163,,0,0
松山區,房地(土地+建物),臺北市松山區民生東路五段３６巷８弄５８號,1090609,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,590127,59.77,1,2,1,無,9220900,154273,,0,0
松山區,房地(土地+建物),臺北市松山區延壽街３５６巷２弄２號,1090609,土地2建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,670824,68.44,3,2,2,無,7375900,107772,,0,0
信義區,房地(土地+建物),臺北市信義區和平東路三段３９１巷７弄２７號,1090524,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,661230,114.81,4,2,3,無,27500000,239526,,0,0
士林區,房地(土地+建物),臺北市士林區後港街４５巷４號,1090504,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,590702,74.44,3,2,1,無,16000000,214938,,0,0
士林區,房地(土地+建物),臺北市士林區後街２１巷３４號,1090521,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,680418,122.43,2,1,2,無,20100000,164175,,0,0
北投區,房地(土地+建物),臺北市北投區明德路２６７巷２之１號一樓,1090331,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,690728,122.88,3,2,2,有,25000000,203451,,0,0
萬華區,房地(土地+建物),臺北市萬華區中華路二段４９８巷５號,1090617,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),住家用,680403,51.96,2,1,1,有,2800000,53888,,0,0
文山區,房地(土地+建物),臺北市文山區景華街１２８巷４４號,1090601,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,720902,99.41,4,2,2,有,17000000,171009,,0,0
中正區,房地(土地+建物),臺北市中正區仁愛路二段９巷１７號,1090512,土地2建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,971114,73.78,2,2,2,有,26000000,352399,,0,0
中山區,房地(土地+建物),臺北市中山區合江街83巷13號一樓,1090603,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,650316,116.08,3,2,2,無,28000000,241213,,0,0
士林區,房地(土地+建物),臺北市士林區社子街７４號,1090426,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,640505,62.7,3,2,1,無,12000000,191388,,0,0
萬華區,房地(土地+建物),臺北市萬華區和平西路三段309巷15弄53號,1090609,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,640721,91.5,0,1,1,無,15200000,166120,,0,0
士林區,房地(土地+建物),臺北市士林區延平北路五段１６３巷２９弄１號,1090519,土地2建物1車位0,一層,二層,公寓(5樓含以下無電梯),住家用,550710,64.9,0,0,0,無,9500000,146379,,0,0
松山區,房地(土地+建物),臺北市松山區八德路四段７２巷１４弄６號,1090416,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,590317,78.33,3,2,1,無,15000000,191498,,0,0
中正區,房地(土地+建物),臨沂街３２巷３號,1090519,土地2建物2車位0,一層,七層,華廈(10層含以下有電梯),住家用,720810,200.63,6,4,3,無,49660000,247520,,0,0
士林區,房地(土地+建物),德行東路９０巷１３弄１０號,1090602,土地1建物2車位0,一層,二層,公寓(5樓含以下無電梯),住家用,650421,151.2,4,2,3,無,52000000,343915,,0,0
士林區,房地(土地+建物),中山北路七段１１４巷３４弄５號,1090618,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,670831,141.38,4,2,2,無,11000000,77804,,0,0
松山區,房地(土地+建物),新東街３巷７號,1090523,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,620720,84.13,3,2,1,無,22000000,261500,,0,0
內湖區,房地(土地+建物),環山路二段５３巷６弄２１號,1090530,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,700827,88.37,3,2,2,無,14500000,164083,,0,0
文山區,房地(土地+建物),興隆路三段２０７巷１４弄１０號,1090608,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,730830,92.44,3,2,1,有,12200000,131977,,0,0
中正區,房地(土地+建物),金華街３０之２號一樓,1090607,土地4建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,730426,123.08,4,2,1,有,36800000,298993,,0,0
北投區,房地(土地+建物),公路１５９巷１號,1090510,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,680625,86.03,3,2,1,無,11850000,137743,,0,0
士林區,房地(土地+建物),忠誠路二段４１巷２２號,1090614,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,630823,104.57,4,2,2,無,32680000,312518,,0,0
士林區,房地(土地+建物),中山北路七段１４巷６１弄３號,1090602,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,731121,105.16,3,1,2,有,17100000,162609,,0,0
文山區,房地(土地+建物),興隆路四段８巷１弄１號,1090602,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,580602,62.72,3,0,3,無,9000000,143495,,0,0
大安區,房地(土地+建物),通化街３９巷６１弄２３之１號,1090520,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,71.87,1,1,1,無,18000000,250452,,0,0
內湖區,房地(土地+建物),成功路三段７５之１號,1090527,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,720610,104.26,3,1,2,有,17000000,163054,,0,0
中正區,房地(土地+建物),門街９９巷３０之６號,1090614,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,580410,88.74,3,2,1,無,16880000,190219,,0,0
南港區,房地(土地+建物),玉成街２０１巷６弄９號,1090602,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,,100.29,1,1,1,無,19420000,193638,,0,0
文山區,房地(土地+建物),福興路７８巷２０弄４號,1090519,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,680516,110.95,3,2,2,無,16500000,148716,,0,0
中山區,房地(土地+建物),合江街１１６巷１０號,1090528,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,620319,88.35,3,2,2,無,21400088,242219,,0,0
士林區,房地(土地+建物),通河東街二段１０巷８號,1090604,土地3建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,680607,152.13,2,2,2,有,18300000,120292,,0,0
士林區,房地(土地+建物),忠誠路二段３０號,1090609,土地1建物1車位0,一層,十四層,住宅大樓(11層含以上有電梯),住家用,711231,203.45,11,2,2,有,53000000,260506,,0,0
北投區,房地(土地+建物),泉源路３９之２９號,1090603,土地1建物1車位0,一層,七層,公寓(5樓含以下無電梯),住家用,701021,42.96,2,0,2,無,4200000,97765,,0,0
文山區,房地(土地+建物),興隆路三段２５５巷８之１號,1090515,土地3建物2車位0,一層,三層,公寓(5樓含以下無電梯),住家用,770706,158.5,4,2,2,有,18480000,116593,,0,0
北投區,房地(土地+建物),石牌路一段７１巷９弄４號,1090612,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,611016,107.37,3,2,2,無,19000000,176958,,0,0
中正區,房地(土地+建物),晉江街１２５巷１號,1090621,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,83.53,5,3,4,無,27600000,330420,,0,0
萬華區,房地(土地+建物),武成街３５巷７之１號,1090519,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,671123,83.68,3,2,2,無,14800000,176864,,0,0
信義區,房地(土地+建物),信安街８１巷４號,1090604,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,811119,129.19,3,2,2,有,29800000,230668,,0,0
士林區,房地(土地+建物),忠誠路二段７０巷１３弄５號,1090622,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,690314,138.29,3,2,2,無,22400000,161978,,0,0
信義區,房地(土地+建物),吳興街２８４巷５之２號,1090613,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,750430,105.08,3,2,2,無,16880000,160640,,0,0
